"LR No.","Master waybill","Warehouse Name","Description ","Order Id","Service Code","Vendor Code","Total Weight (in KG)","Actual Weight","Box Count ",Length,Breadth,Height,"Payment Mode","COD AMOUNT",Insurance,"e-Way bill","Invoice Amount","Invoice No","Shipper GSTIN","Consignee GSTIN",Company,"Consignee Name",Contact,Address,"Destination Pincode","Destination City","Destination State","Origin Pincode",Date,"Customer Code","Import Status","Error Message"
990048529,21039256066,32987597,BOX,HR2260603928,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.59,1,1,10,10,10,PREPAID,,,,26098,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Ramesh Kommu",,,518004,KURNOOL,"Andhra Pradesh",122018,23/5/2026,32987597,Failed,"Wrong Warehouse"
990048528,21039256184,32987597,BOX,HR2260603924,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,1,1,10,10,10,PREPAID,,,,1271,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Deshraj Singh",,,282007,AGRA,"Uttar Pradesh",122018,23/5/2026,32987597,Failed,"Wrong Warehouse"
990048527,21039235372,32987597,BOX,HR2260603923,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,9421,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Gireesh Kumar",,,682023,ELAMAKKARA,,122018,23/5/2026,32987597,Failed,"Wrong Warehouse"
990048526,21039229142,DELHI,BOX,S21323052601,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,100,,,,"SUPERFAST WORLDWIDE EXPRESS LLP",JAGDISH,,,400077,MUMBAI,Maharashtra,110066,23/5/2026,32987022,Success,"Inserted Successfully"
990048525,21039224231,32970153,BOX,1.07E+11,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,500,,,,"SSBC Global Logistics Private Limited","RAJU ASNANI",,,400071,MUMBAI,Maharashtra,411001,23/5/2026,32987397,Success,"Inserted Successfully"
990048523,53657990153,32970153,BOX,1.17E+11,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,5,1,10,10,10,PREPAID,,,,10000,,,,"SSBC Global Logistics Private Limited","NIKHIL LAYGUDE",,,411001,PUNE,Maharashtra,560077,23/5/2026,32987397,Success,"Inserted Successfully"
53657808584,53657808584,32987277,BOX,OGG161,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,516,516,86,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","S S ENTERPRISES",,,682001,COCHIN,,560001,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048521,21039220112,32970153,BOX,1.05E+11,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,1,,,,"SSBC Global Logistics Private Limited","KASHISH TALREJA",,,400013,MUMBAI,Maharashtra,411014,23/5/2026,32987397,Success,"Inserted Successfully"
990048520,58165917272,32970153,BOX,1.27E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,96124,,,,"SSBC Global Logistics Private Limited","Farida Yasmin",,,781017,GUWAHATI,Assam,560066,23/5/2026,32987397,Success,"Inserted Successfully"
53657684463,53657684463,32987277,BOX,2627100415,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,766,766,36,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","baroda imaging centr",,,390007,VADODARA,Gujarat,421302,22/5/2026,32987277,Failed,"Wrong Warehouse"
51973108062,51973108062,32987277,BOX,METAL,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,100,100,6,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","BRAKES INDIA",,,517646,CHITTOOR,"Andhra Pradesh",110030,23/5/2026,32987277,Failed,"Wrong Warehouse"
990048517,58165917003,32970153,BOX,1.27E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,129205,,,,"SSBC Global Logistics Private Limited","Singh, SuryaPratap",,,122016,GURGAON,Haryana,560066,23/5/2026,32987397,Success,"Inserted Successfully"
51973107966,51973107966,32987277,BOX,"TAP SPORTS",PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,17,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","MR. DOLLY",,,781003,GUWAHATI,Assam,110030,23/5/2026,32987277,Failed,"Wrong Warehouse"
51959443152,51959443152,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,30,30,3,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment",SEEMA,,,141001,LUDHIANA,Punjab,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
51959443141,51959443141,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,60,60,6,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","ROADUYAFANJD F",,,800001,PATNA,Bihar,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
51953074401,51953074401,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,7.1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","AMIT DAYA",,,560001,BANGALORE,Karnataka,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
51930788221,51930788221,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,51,51,3,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","MK ELECTRO CARE 9546",,,800001,PATNA,Bihar,821115,22/5/2026,32987277,Failed,"Order ID can not be blank"
51920793912,51920793912,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,109,109,3,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment",COMPADRTRYADFG,,,140603,ZIRAKPUR,,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
51715154713,51715154713,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,8,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","RAGHAV BOOK",,,110030,DELHI,Delhi,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
51715154702,51715154702,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,15,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","BATLA BOOKS",,,110030,DELHI,Delhi,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
990048509,21039199963,32987598,BOX,990048509,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Store  nameSTYLE BAAZAR-PIRO",,,802207,JAGDISHPUR,,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048508,53657975173,32970153,BOX,1.15E+11,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,5859,,,,"SSBC Global Logistics Private Limited","GURSHINDER SINGH-",,,160002,CHANDIGARH,Chandigarh,110092,23/5/2026,32987397,Success,"Inserted Successfully"
51715154691,51715154691,32987277,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,15,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","BOOK WEST",,,441108,NAGPUR,Maharashtra,110030,23/5/2026,32987277,Failed,"Order ID can not be blank"
990048506,53657974720,32970153,BOX,1.15E+11,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,14,2,10,10,10,PREPAID,,,,4152,,,,"SSBC Global Logistics Private Limited","NARESH KUMAR",,,302004,JAIPUR,Rajasthan,110092,23/5/2026,32987397,Success,"Inserted Successfully"
990048505,53657974145,32970153,BOX,1.15E+11,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,14,2,10,10,10,PREPAID,,,,6325,,,,"SSBC Global Logistics Private Limited","Mr. Vikram",,,313001,UDAIPUR,Rajasthan,110092,23/5/2026,32987397,Success,"Inserted Successfully"
51643983451,51643983451,32987277,BOX,"SACHIN BD",PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,25,25,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","POWER MAX",,,601201,GUMMUDIPOONDI,,110030,23/5/2026,32987277,Failed,"Wrong Warehouse"
990048503,53657973294,32970153,BOX,1.15E+11,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,54,50,6,10,10,10,PREPAID,,,,9632,,,,"SSBC Global Logistics Private Limited","VINOD JAIN",,,302003,JAIPUR,Rajasthan,110092,23/5/2026,32987397,Success,"Inserted Successfully"
51643981410,51643981410,32987277,BOX,SK,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,54,7,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","INDO FARM",,,173205,BADDI,,110030,23/5/2026,32987277,Failed,"Wrong Warehouse"
51969578640,51969578640,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","MR. RAN SINGH",,,143001,AMRITSAR,Punjab,141001,22/5/2026,32987561,Failed,"Order ID can not be blank"
51969578636,51969578636,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","SHAKTI SINGH",,,143001,AMRITSAR,Punjab,141001,22/5/2026,32987561,Failed,"Order ID can not be blank"
51949631016,51949631016,32987478,BOX,702,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,12,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","SHREEPAL DISTRIBUTOR",,,400068,MUMBAI,Maharashtra,410206,22/5/2026,32987478,Success,"Inserted Successfully"
21038302084,21038302084,32987277,BOX,COCO81037,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Mona jawandha",,,160017,CHANDIGARH,Chandigarh,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038302073,21038302073,32987277,BOX,COCO81075,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Anusha singh",,,248001,DEHRADUN,Uttarakhand,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038302051,21038302051,32987277,BOX,COCO81084,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Subham sharma",,,175024,MANDI,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
51970509290,51970509290,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","B.G SHIRKE",,,110040,DELHI,Delhi,110020,22/5/2026,32987478,Failed,"Order ID can not be blank"
58966542331,58966542331,32987494,BOX,"MANISH GUPTA",PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,10,2,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","JASMEET SINGH",,,560001,BANGALORE,Karnataka,110030,22/5/2026,32987494,Success,"Inserted Successfully"
21038302036,21038302036,32987277,BOX,COCO80947,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment",Mehar,,,143001,AMRITSAR,Punjab,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038302025,21038302025,32987277,BOX,COCO80865,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Malini Mehan",,,122001,GURGAON,Haryana,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048496,53657958491,32987494,BOX,RAI,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,13,1,10,10,10,PREPAID,,,,38700,,,,"MR CARGO SERVICES","MR VARUNJEET SINGH",,,144601,KAPURTHALA,,110020,23/5/2026,32987494,Success,"Inserted Successfully"
21038302003,21038302003,32987277,BOX,COCO80951,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Kiran Nishant Mehta",,,176081,PALAMPUR,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038301992,21038301992,32987277,BOX,COCO81066,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Aprajita arya",,,136128,PEHOWA,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038301970,21038301970,32987277,BOX,COCO81052,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Mr. Shivam Sharma",,,302017,JAIPUR,Rajasthan,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038301690,21038301690,32987277,BOX,COCO80998,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Ravipreet singh sidh",,,160017,CHANDIGARH,Chandigarh,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048491,53657955562,Gurugram,BOX,concentrix,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,49560,,,,"P M Relocations Private Limited",Shrikant,,,560049,BANGALORE,Karnataka,600060,23/5/2026,32987536,Success,"Inserted Successfully"
21038301686,21038301686,32987277,BOX,COCO80971,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Mani Mehta",,,313001,UDAIPUR,Rajasthan,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038301675,21038301675,32987277,BOX,COCO80961,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Veer chawla",,,492015,RAIPUR,Chhattisgarh,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048488,53657954943,32987494,BOX,RAI,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,14,1,10,10,10,PREPAID,,,,47900,,,,"MR CARGO SERVICES","C/O MR AKASH SINGH",,,781027,GUWAHATI,Assam,110020,23/5/2026,32987494,Success,"Inserted Successfully"
21038301664,21038301664,32987277,BOX,COCO80792,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Tanveen bhatia",,,133102,AMBALA,Haryana,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
21038301653,21038301653,32987277,BOX,COCO81030,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Deeksha Singh",,,244001,MORADABAD,"Uttar Pradesh",110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
51961831154,51961831154,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,15,2,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","NAVYA PROTEIN",,,122001,GURGAON,Haryana,122413,22/5/2026,32987478,Failed,"Order ID can not be blank"
21038301642,21038301642,32987277,BOX,COCO81013,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Raghu Swami",,,173212,SOLAN,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048484,58165912313,Gurugram,BOX,BOIENG,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,2000,,,,"P M Relocations Private Limited","Reena Chennareddy",,,500085,HYDERABAD,Telangana,560049,23/5/2026,32987536,Success,"Inserted Successfully"
990048483,58165912103,32970153,BOX,1.25E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,4,1,10,10,10,PREPAID,,,,25000,,,,"SSBC Global Logistics Private Limited","RAHUL KUMAR SINGH",,,845417,"EAST CHAMPARAN",,122001,23/5/2026,32987397,Success,"Inserted Successfully"
21038301620,21038301620,32987277,BOX,COCO81019,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment",Aaditya,,,244235,GAJRAULA,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048481,58165912081,32987494,BOX,RAI,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,57,59,4,10,10,10,PREPAID,,,,40000,,,,"MR CARGO SERVICES","PRASANTH SHENOY",,,500058,HYDERABAD,Telangana,110020,23/5/2026,32987494,Success,"Inserted Successfully"
21038301616,21038301616,32987277,BOX,COCO80406,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Saumya Gupta",,,122001,GURGAON,Haryana,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048479,58165911996,32987494,BOX,990048479,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,14,0,1,10,10,10,PREPAID,,,,20000,,,,"MR CARGO SERVICES","NIKHIL KUMAR SHARMA",,,834005,RANCHI,Jharkhand,110020,23/5/2026,32987494,Success,"Inserted Successfully"
21038301583,21038301583,32987277,BOX,COCO80895,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Anurag A",,,461001,HOSHANGABAD,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048477,21039163983,32987598,BOX,990048477,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Neo Tech",,,695001,THIRUVANANTHAPURAM,Kerala,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048476,21039163961,32987598,BOX,990048476,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Shivi Enterprises",,,243001,BAREILLY,"Uttar Pradesh",110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048475,21039163880,32987598,BOX,990048475,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Master Cool",,,313001,UDAIPUR,Rajasthan,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048474,21039163843,32987598,BOX,990048474,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Infocare Services",,,226016,LUCKNOW,"Uttar Pradesh",110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
21038301572,21038301572,32987277,BOX,COCO80934,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","Sameer gehani",,,493118,BHATAPARA,,110030,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048472,58165911860,32970153,BOX,1.25E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,2,1,10,10,10,PREPAID,,,,48852,,,,"SSBC Global Logistics Private Limited","MAYANK SHARMA",,,422113,SINNAR,,122001,23/5/2026,32987397,Success,"Inserted Successfully"
990048471,21039162443,32970153,BOX,1.17E+11,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,500,,,,"SSBC Global Logistics Private Limited","AQEEB BUKHARI /VIJAY MISHRA",,,370421,MUNDRA,,411001,23/5/2026,32987397,Success,"Inserted Successfully"
53657689245,53657689245,32987277,BOX,2627100414,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,94,94,8,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","equlpcare enterprise",,,431001,AURANGABAD,Bihar,421302,22/5/2026,32987277,Failed,"Wrong Warehouse"
53657674991,53657674991,32987277,BOX,HAPPY526,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","KENY CYCLE AND SPORT",,,400016,MUMBAI,Maharashtra,560001,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048468,21039155922,32987598,BOX,990048468,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Shubham Bansal",,,763002,SEMILIGUDA,,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
58946555544,58946555544,32987277,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,11,11,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment",ARULSELVAN,,,638302,ERODE,"Tamil Nadu",121004,22/5/2026,32987277,Failed,"Order ID can not be blank"
990048466,21039154172,32970153,BOX,1.25E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,0,1,10,10,10,PREPAID,,,,48852,,,,"SSBC Global Logistics Private Limited","MAYANK SHARMA",,,422113,SINNAR,,122016,23/5/2026,32987397,Success,"Inserted Successfully"
21038834810,21038834810,32987277,BOX,"RAJPAL  CASH",PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","V S BHAGWATI SHIPPIN",,,400614,"NAVI MUMBAI",Maharashtra,121004,22/5/2026,32987277,Failed,"Wrong Warehouse"
58835385733,58835385733,32987277,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,30,30,1,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","MR YOGESH",,,110011,DELHI,Delhi,400080,22/5/2026,32987277,Failed,"Order ID can not be blank"
53657686110,53657686110,32987277,BOX,2627100413,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,175,175,12,10,10,10,PREPAID,,,,0,,,,"Unidentified Customer Shipment","ank enterprises",,,462022,BHOPAL,"Madhya Pradesh",421302,22/5/2026,32987277,Failed,"Wrong Warehouse"
990048462,53657941352,32970074,BOX,990048462,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,16,1,10,10,10,PREPAID,,,,5000,,,,"Universal World Wide Express","KISHORE NANDIGAM",,,500013,HYDERABAD,Telangana,400078,23/5/2026,32987497,Success,"Inserted Successfully"
990048461,53657938681,Gurugram,BOX,wipro,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,0,1,10,10,10,PREPAID,,,,1000,,,,"P M Relocations Private Limited","Jiarul Sarkar",,,735101,JALPAIGURI,,700043,23/5/2026,32987536,Success,"Inserted Successfully"
990048460,53657938530,32970074,BOX,990048460,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,16,1,10,10,10,PREPAID,,,,5000,,,,"Universal World Wide Express","SHUBHRA BANDYOPADHYAY",,,751020,BHUBANESHWAR,,400078,23/5/2026,32987497,Success,"Inserted Successfully"
990048459,21039141200,32987598,BOX,990048459,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Pradeep Thapa",,,248005,DEHRADUN,Uttarakhand,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048458,21039141141,32987598,BOX,990048458,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Snehansu Mahato",,,732142,MALDA,"West Bengal",110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048457,21039141104,32987598,BOX,990048457,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Shyam R Nair",,,695527,NEYYATTINKARA,,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048456,21039141071,32987598,BOX,990048456,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED",Malarvizhi,,,560068,BANGALORE,Karnataka,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048455,21039141056,32987598,BOX,990048455,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED",Shivani,,,560045,BANGALORE,Karnataka,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048454,21039140975,32987598,BOX,990048454,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Om Sai Ram Bima",,,490026,BHILAI,Chhattisgarh,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048453,21039140920,32987598,BOX,990048453,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Hitesh Patil",,,411061,PUNE,Maharashtra,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048452,21039140905,32987598,BOX,990048452,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED",Amrish,,,261206,BISWAN,,110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048451,21039140872,32987598,BOX,990048451,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Srijit Pal",,,700131,KOLKATA,"West Bengal",110037,23/5/2026,32987598,Failed,"Wrong Warehouse"
990048449,58165910681,32970074,BOX,990048449,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,16,0,1,10,10,10,PREPAID,,,,5000,,,,"Universal World Wide Express","SHUBHRA BANDYOPADHYAY",,,751020,BHUBANESHWAR,,400078,23/5/2026,32987497,Success,"Inserted Successfully"
